application_id,applicant_type,timestamp,device_age_months,sim_age_months,completion_time_seconds,application_hour,applications_last_24h,copy_paste_count,gps_matches_address,device_value,device_value_ksh,line_type,has_kra_pin,has_nssf,iprs_verified,has_crb_record,crb_score,loan_amount,loan_term_days,monthly_income,employment_type,location,should_approve,will_default
APP_006188,fraudster,2025-11-27 10:49:02,0.6,1.4,31,6,8,15,0,low,5000,postpaid,0,0,1,0,300,15000,7,19270.18,informal,Nairobi,0,1
APP_006189,risky,2025-11-17 10:49:02,22.1,13.0,319,11,1,2,1,medium,20000,postpaid,0,0,1,0,300,1000,60,27464.92,self_employed,Kisumu,0,0
APP_006190,legitimate,2025-11-25 10:49:02,5.6,43.4,875,15,1,2,1,high,60000,postpaid,0,0,1,1,508,1000,90,23226.34,informal,Rural,1,0
APP_006191,risky,2026-02-08 10:49:02,0.6,62.8,443,16,1,2,1,low,5000,prepaid,0,1,1,1,428,2000,14,20184.98,informal,Rural,1,0
APP_006192,legitimate,2026-02-11 10:49:02,16.4,13.5,890,19,1,0,0,medium,20000,prepaid,1,1,1,1,600,2000,7,17509.94,unemployed,Nairobi,1,0
APP_006193,legitimate,2025-11-25 10:49:02,3.2,2.6,843,13,1,2,1,medium,20000,prepaid,1,0,1,1,459,2000,60,72956.46,formal,Mombasa,1,0
APP_006194,legitimate,2025-11-22 10:49:02,0.2,6.2,707,12,1,2,1,high,60000,prepaid,0,0,0,1,486,15000,60,17653.22,unemployed,Rural,1,0
APP_006195,risky,2025-11-19 10:49:02,16.9,20.2,603,13,1,2,1,medium,20000,prepaid,1,1,1,0,300,20000,30,18625.15,self_employed,Nairobi,1,0
APP_006196,legitimate,2026-01-01 10:49:02,1.8,21.7,338,12,1,0,1,high,60000,prepaid,0,1,1,0,300,1000,7,7904.22,unemployed,Mombasa,0,0
APP_006197,risky,2026-01-12 10:49:02,6.3,9.3,480,13,1,0,1,high,60000,prepaid,1,0,1,0,300,2000,7,28271.0,informal,Rural,1,0
APP_006198,legitimate,2026-01-25 10:49:02,13.3,26.0,843,11,1,2,1,high,60000,postpaid,1,1,1,0,300,20000,14,24718.95,informal,Eldoret,0,0
APP_006199,legitimate,2026-01-23 10:49:02,7.0,8.8,320,16,1,0,1,medium,20000,postpaid,1,0,1,0,300,15000,30,69507.74,formal,Eldoret,0,0
APP_006200,legitimate,2026-01-30 10:49:02,8.1,191.4,336,11,1,1,1,medium,20000,postpaid,1,0,1,1,665,15000,60,16158.69,self_employed,Rural,1,0
APP_006201,legitimate,2026-01-17 10:49:02,8.9,16.1,529,17,1,2,1,high,60000,postpaid,1,1,1,0,300,1000,60,20808.89,informal,Nakuru,0,0
APP_006202,legitimate,2026-02-02 10:49:02,11.3,8.4,807,13,1,1,1,high,60000,postpaid,0,1,1,1,552,2000,60,42880.26,self_employed,Eldoret,1,0
APP_006203,legitimate,2026-01-23 10:49:02,9.8,26.4,434,15,1,1,1,medium,20000,prepaid,1,1,1,1,504,1000,60,8431.59,unemployed,Nairobi,1,0
APP_006204,risky,2025-12-11 10:49:02,0.8,0.7,733,11,1,1,1,low,5000,prepaid,0,0,1,0,300,1000,7,14682.74,unemployed,Rural,0,0
APP_006205,risky,2025-11-23 10:49:02,17.1,8.7,853,15,1,1,1,high,60000,prepaid,1,1,1,1,528,1000,60,23223.24,self_employed,Rural,0,1
APP_006206,legitimate,2025-12-06 10:49:02,2.7,30.9,343,10,1,0,1,medium,20000,postpaid,0,0,1,1,503,10000,60,12137.04,informal,Rural,1,0
APP_006207,legitimate,2025-12-08 10:49:02,19.0,22.6,526,16,1,2,1,low,5000,prepaid,0,1,1,1,502,1000,14,20233.97,informal,Nairobi,1,0
APP_006208,risky,2026-02-04 10:49:02,13.3,111.8,716,10,1,1,1,low,5000,postpaid,1,1,1,0,300,2000,30,26648.37,self_employed,Nakuru,1,1
APP_006209,legitimate,2026-01-18 10:49:02,11.4,4.8,304,14,1,1,1,low,5000,postpaid,1,0,1,1,663,10000,14,28580.0,formal,Mombasa,1,0
APP_006210,risky,2025-11-20 10:49:02,11.4,2.5,389,16,1,2,1,low,5000,postpaid,1,1,1,0,300,2000,60,13475.25,unemployed,Mombasa,0,0
APP_006211,legitimate,2025-12-21 10:49:02,11.4,2.0,324,17,1,2,1,low,5000,prepaid,1,0,1,1,565,3000,14,38251.41,formal,Rural,1,0
APP_006212,legitimate,2025-12-14 10:49:02,59.0,3.9,896,21,1,1,1,low,5000,postpaid,1,1,1,0,300,5000,30,22305.53,formal,Nakuru,0,0
APP_006213,risky,2025-12-22 10:49:02,46.0,23.7,666,17,1,1,1,medium,20000,prepaid,0,1,1,1,479,5000,14,78471.39,formal,Kisumu,0,0
APP_006214,legitimate,2025-12-14 10:49:02,19.1,28.9,354,10,1,2,1,high,60000,prepaid,1,1,1,0,300,2000,14,44904.41,formal,Rural,0,0
APP_006215,risky,2025-11-23 10:49:02,35.8,4.8,371,17,1,2,1,low,5000,postpaid,1,1,1,0,300,2000,60,49915.64,self_employed,Mombasa,1,0
APP_006216,legitimate,2026-02-13 10:49:02,1.4,1.0,858,16,1,0,1,medium,20000,postpaid,1,0,1,0,300,5000,14,17520.88,unemployed,Eldoret,0,0
APP_006217,fraudster,2025-11-28 10:49:02,0.9,1.4,34,4,7,9,0,medium,20000,prepaid,0,0,1,0,300,20000,30,29459.3,formal,Mombasa,0,1
APP_006218,fraudster,2025-12-02 10:49:02,1.2,0.1,38,3,8,13,0,high,60000,postpaid,0,0,1,0,300,3000,90,29643.78,informal,Eldoret,0,1
APP_006219,risky,2025-12-28 10:49:02,35.4,14.2,705,17,1,1,1,low,5000,postpaid,1,0,1,0,300,3000,90,58651.09,formal,Nakuru,0,0
APP_006220,fraudster,2026-01-07 10:49:02,0.1,1.0,51,2,7,8,1,high,60000,prepaid,0,0,0,0,300,2000,30,46160.12,self_employed,Kisumu,0,1
APP_006221,risky,2026-02-09 10:49:02,7.5,38.2,890,17,1,2,1,low,5000,postpaid,1,1,1,1,347,15000,90,25364.26,informal,Mombasa,1,1
APP_006222,fraudster,2025-11-17 10:49:02,1.7,1.3,100,6,6,13,0,high,60000,prepaid,0,0,1,0,300,1000,7,10441.49,unemployed,Mombasa,0,1
APP_006223,good_repeat,2025-11-28 10:49:02,21.6,13.9,635,15,1,1,1,medium,20000,postpaid,1,0,1,0,300,10000,90,13327.05,unemployed,Mombasa,1,0
APP_006224,legitimate,2026-01-24 10:49:02,23.7,63.0,831,12,1,1,1,medium,20000,prepaid,1,0,1,0,300,3000,90,30282.9,formal,Rural,0,1
APP_006225,risky,2025-12-04 10:49:02,2.9,39.4,437,18,1,0,1,medium,20000,postpaid,1,1,1,1,420,5000,7,16487.0,informal,Nakuru,0,0
APP_006226,good_repeat,2025-12-19 10:49:02,22.9,8.3,692,13,1,2,1,low,5000,postpaid,0,1,1,1,319,15000,60,5111.52,unemployed,Eldoret,1,0
APP_006227,legitimate,2026-02-10 10:49:02,22.7,52.1,364,13,1,2,0,high,60000,postpaid,0,1,1,0,300,20000,30,24236.08,self_employed,Rural,0,0
APP_006228,legitimate,2026-02-06 10:49:02,0.0,27.9,396,11,1,0,1,medium,20000,postpaid,1,1,1,0,300,10000,60,49426.08,formal,Rural,0,0
APP_006229,risky,2025-12-07 10:49:02,12.1,2.2,795,15,1,1,1,medium,20000,prepaid,0,1,1,1,565,15000,60,12059.08,informal,Nakuru,1,1
APP_006230,risky,2025-12-27 10:49:02,2.1,40.7,575,15,1,0,1,low,5000,postpaid,1,1,1,0,300,5000,90,25108.16,informal,Eldoret,1,1
APP_006231,risky,2026-02-13 10:49:02,26.6,10.2,716,14,1,2,1,medium,20000,postpaid,1,1,1,1,574,15000,7,19130.81,unemployed,Mombasa,1,0
APP_006232,legitimate,2025-12-21 10:49:02,17.4,26.2,674,17,1,2,1,medium,20000,postpaid,1,1,1,0,300,10000,7,30315.61,self_employed,Nairobi,0,0
APP_006233,legitimate,2026-01-09 10:49:02,16.9,57.2,561,14,1,1,1,low,5000,postpaid,1,0,1,0,300,1000,30,34113.07,informal,Rural,1,0
APP_006234,legitimate,2025-12-01 10:49:02,15.7,4.5,671,14,1,0,1,high,60000,prepaid,1,0,1,1,558,5000,7,51602.41,self_employed,Nairobi,1,0
APP_006235,legitimate,2025-11-21 10:49:02,21.6,101.6,631,13,1,2,1,medium,20000,postpaid,1,0,1,0,300,3000,60,26469.7,informal,Kisumu,1,0
APP_006236,risky,2025-12-14 10:49:02,4.9,23.9,514,11,1,1,0,high,60000,postpaid,1,1,1,1,645,20000,30,50925.97,self_employed,Kisumu,1,0
APP_006237,risky,2025-12-20 10:49:02,44.8,27.6,663,13,1,0,1,high,60000,prepaid,0,1,1,0,300,3000,30,51901.99,self_employed,Nairobi,1,0
APP_006238,legitimate,2026-01-29 10:49:02,5.0,22.5,708,16,1,0,1,medium,20000,prepaid,0,1,1,1,530,1000,14,22371.7,formal,Eldoret,1,0
APP_006239,risky,2026-01-28 10:49:02,4.0,6.8,518,12,1,0,1,low,5000,postpaid,0,0,1,1,370,10000,30,17552.52,self_employed,Nakuru,0,0
APP_006240,legitimate,2026-02-10 10:49:02,16.0,22.2,460,15,1,2,1,medium,20000,prepaid,1,0,1,0,300,10000,90,38585.07,informal,Eldoret,0,0
APP_006241,risky,2025-12-15 10:49:02,44.4,11.9,595,13,1,1,1,high,60000,postpaid,0,0,1,1,675,10000,30,55598.3,self_employed,Kisumu,1,1
APP_006242,legitimate,2026-01-04 10:49:02,19.6,11.6,541,12,1,2,0,medium,20000,postpaid,1,0,1,1,321,2000,7,32938.45,informal,Eldoret,1,0
APP_006243,legitimate,2026-01-26 10:49:02,4.8,14.7,800,10,1,2,1,medium,20000,prepaid,1,1,1,0,300,3000,90,69587.32,formal,Nairobi,0,0
APP_006244,legitimate,2026-01-06 10:49:02,20.9,32.5,451,12,1,2,1,medium,20000,postpaid,0,1,1,0,300,10000,60,46191.38,self_employed,Rural,0,0
APP_006245,risky,2025-12-10 10:49:02,26.0,0.2,330,17,1,0,1,medium,20000,prepaid,0,1,1,0,300,1000,90,44447.35,formal,Nakuru,1,0
APP_006246,legitimate,2026-02-07 10:49:02,11.7,37.9,619,12,1,1,1,medium,20000,postpaid,0,1,1,0,300,10000,90,51865.71,self_employed,Nakuru,0,1
APP_006247,legitimate,2026-02-06 10:49:02,18.6,57.0,857,20,1,2,1,low,5000,prepaid,1,1,1,0,300,5000,7,39816.85,informal,Kisumu,0,0
APP_006248,legitimate,2025-12-07 10:49:02,15.0,38.6,395,12,1,2,1,medium,20000,prepaid,1,1,1,0,300,2000,90,27953.42,formal,Rural,0,0
APP_006249,legitimate,2025-12-29 10:49:02,8.4,20.0,315,14,1,2,1,low,5000,postpaid,0,1,1,0,300,20000,90,13862.05,unemployed,Eldoret,0,0
APP_006250,risky,2025-12-27 10:49:02,28.7,13.8,555,12,1,0,1,medium,20000,prepaid,1,0,1,0,300,5000,60,47096.08,self_employed,Nakuru,1,0
APP_006251,risky,2025-11-19 10:49:02,12.0,38.9,392,18,1,2,1,medium,20000,postpaid,1,1,1,0,300,5000,7,35896.96,informal,Kisumu,0,1
APP_006252,legitimate,2026-02-09 10:49:02,6.3,2.4,484,21,1,1,1,low,5000,postpaid,0,0,1,1,687,1000,90,11607.6,unemployed,Eldoret,1,0
APP_006253,legitimate,2026-01-27 10:49:02,28.7,82.8,343,14,1,2,1,medium,20000,prepaid,1,1,1,0,300,15000,14,13018.92,unemployed,Kisumu,1,0
APP_006254,fraudster,2026-01-24 10:49:02,1.6,1.9,110,3,7,9,1,low,5000,postpaid,0,0,1,0,300,15000,7,34794.12,informal,Mombasa,0,1
APP_006255,legitimate,2026-01-26 10:49:02,51.4,29.9,671,12,1,0,1,low,5000,prepaid,0,0,1,1,375,15000,90,14264.78,informal,Nakuru,1,0
APP_006256,fraudster,2025-11-28 10:49:02,1.0,1.6,77,3,3,13,0,medium,20000,postpaid,0,0,1,0,508,10000,14,22917.7,formal,Eldoret,0,1
APP_006257,fraudster,2026-02-09 10:49:02,2.2,0.7,96,0,10,6,1,high,60000,prepaid,0,0,1,0,300,2000,60,56056.85,self_employed,Mombasa,0,1
APP_006258,fraudster,2026-01-20 10:49:02,2.9,0.7,52,3,4,8,1,low,5000,postpaid,0,0,1,0,300,10000,14,62557.09,formal,Nairobi,0,1
APP_006259,legitimate,2026-01-24 10:49:02,23.4,3.7,843,13,1,2,1,low,5000,prepaid,1,1,1,1,469,15000,7,16119.58,informal,Kisumu,1,0
APP_006260,risky,2025-12-29 10:49:02,39.9,1.9,459,12,1,2,1,high,60000,prepaid,1,1,1,0,300,15000,90,16922.21,self_employed,Rural,0,0
APP_006261,good_repeat,2025-11-24 10:49:02,11.4,59.4,517,16,1,0,1,high,60000,prepaid,0,0,1,0,300,1000,7,47667.96,self_employed,Nakuru,1,0
APP_006262,fraudster,2026-02-05 10:49:02,1.5,0.7,45,6,3,12,0,medium,20000,prepaid,0,0,1,0,300,2000,90,32421.08,informal,Kisumu,0,1
APP_006263,legitimate,2025-11-23 10:49:02,6.0,60.8,733,19,1,2,1,high,60000,prepaid,0,0,1,0,300,15000,90,30846.77,informal,Rural,0,0
APP_006264,risky,2026-01-30 10:49:02,11.1,11.4,875,9,1,1,1,low,5000,prepaid,1,0,1,1,571,15000,14,22207.22,informal,Eldoret,1,0
APP_006265,fraudster,2026-01-09 10:49:02,1.5,0.3,67,4,3,10,1,low,5000,prepaid,0,0,1,0,394,20000,90,39541.24,informal,Rural,0,1
APP_006266,fraudster,2026-01-22 10:49:02,1.6,1.0,40,6,7,11,0,high,60000,postpaid,0,0,1,0,578,3000,30,71075.1,formal,Rural,0,1
APP_006267,risky,2026-01-09 10:49:02,4.0,0.1,341,12,1,0,1,high,60000,prepaid,1,0,1,0,300,15000,30,64665.41,formal,Nairobi,0,1
APP_006268,legitimate,2026-01-07 10:49:02,36.8,9.5,401,9,1,2,1,low,5000,prepaid,0,1,0,0,300,2000,14,7780.82,unemployed,Nairobi,0,0
APP_006269,legitimate,2025-11-30 10:49:02,33.9,9.9,835,7,1,2,1,high,60000,postpaid,0,0,1,0,300,10000,7,53690.32,formal,Nakuru,0,0
APP_006270,risky,2025-12-26 10:49:02,40.1,23.0,674,7,1,1,1,high,60000,postpaid,1,1,1,1,531,10000,90,15950.41,informal,Rural,1,0
APP_006271,risky,2025-11-17 10:49:02,5.0,23.5,441,16,1,1,1,low,5000,prepaid,1,0,1,0,300,15000,14,12961.76,unemployed,Nairobi,0,1
APP_006272,legitimate,2025-12-30 10:49:02,12.2,17.2,322,13,1,2,1,medium,20000,postpaid,0,0,1,0,300,5000,30,9997.08,unemployed,Nairobi,0,0
APP_006273,legitimate,2025-11-29 10:49:02,9.7,37.4,560,9,1,2,1,low,5000,prepaid,0,1,1,0,300,2000,60,7818.67,unemployed,Nakuru,0,0
APP_006274,legitimate,2025-12-17 10:49:02,35.7,21.8,406,12,1,0,1,medium,20000,prepaid,0,1,1,0,300,20000,60,61261.81,formal,Kisumu,0,0
APP_006275,legitimate,2025-11-24 10:49:02,16.1,22.6,589,11,1,1,1,high,60000,prepaid,1,0,1,0,300,10000,90,11959.89,unemployed,Rural,0,0
APP_006276,legitimate,2026-01-01 10:49:02,0.6,39.9,517,17,1,0,1,medium,20000,postpaid,1,1,1,0,300,3000,30,31605.9,formal,Rural,1,0
APP_006277,legitimate,2026-01-19 10:49:02,2.5,30.7,409,13,1,0,1,low,5000,postpaid,0,1,1,0,300,1000,14,26297.74,self_employed,Eldoret,0,0
APP_006278,good_repeat,2026-01-18 10:49:02,1.2,17.7,846,11,1,1,1,medium,20000,prepaid,1,1,1,0,300,1000,14,7235.75,unemployed,Eldoret,1,0
APP_006279,fraudster,2025-12-06 10:49:02,0.4,0.6,98,5,10,11,0,medium,20000,prepaid,0,0,1,0,562,20000,14,49625.2,formal,Nairobi,0,1
APP_006280,legitimate,2025-12-27 10:49:02,10.5,38.9,839,13,1,0,1,medium,20000,prepaid,1,1,1,0,300,1000,60,12203.54,unemployed,Rural,0,0
APP_006281,legitimate,2025-12-25 10:49:02,47.2,87.9,887,13,1,0,1,medium,20000,postpaid,0,1,1,0,300,2000,14,5966.44,unemployed,Mombasa,1,0
APP_006282,legitimate,2025-12-04 10:49:02,59.1,40.2,661,15,1,2,1,high,60000,postpaid,0,1,1,0,300,5000,14,11410.83,informal,Kisumu,0,0
APP_006283,risky,2025-11-27 10:49:02,32.7,0.4,688,13,1,1,1,high,60000,postpaid,1,0,1,1,508,2000,30,40200.72,formal,Nairobi,1,0
APP_006284,legitimate,2025-12-15 10:49:02,4.8,78.6,484,6,1,0,0,medium,20000,postpaid,1,1,1,1,501,10000,60,76017.72,formal,Rural,1,0
APP_006285,fraudster,2025-12-12 10:49:02,0.5,1.3,110,4,5,6,1,medium,20000,postpaid,0,0,1,0,300,5000,7,55759.55,formal,Kisumu,0,1
APP_006286,legitimate,2026-01-07 10:49:02,9.7,11.3,856,9,1,0,1,high,60000,prepaid,1,0,1,1,395,15000,14,23661.25,self_employed,Nakuru,1,0
APP_006287,legitimate,2025-11-25 10:49:02,4.2,4.6,305,15,1,1,1,high,60000,postpaid,1,0,1,1,522,15000,60,36731.26,formal,Rural,1,0
APP_006288,legitimate,2026-01-11 10:49:02,12.8,8.5,863,14,1,0,1,medium,20000,postpaid,1,1,1,1,467,5000,90,37537.78,self_employed,Kisumu,1,0
APP_006289,legitimate,2025-12-04 10:49:02,64.0,10.3,472,16,1,2,1,high,60000,prepaid,0,1,1,0,300,20000,7,33752.3,informal,Nakuru,0,0
APP_006290,legitimate,2026-01-09 10:49:02,26.9,14.6,459,9,1,1,1,low,5000,postpaid,1,0,1,0,300,15000,7,40665.88,formal,Eldoret,0,0
APP_006291,legitimate,2026-01-16 10:49:02,17.9,30.3,858,15,1,0,1,high,60000,prepaid,1,1,1,1,665,5000,90,12671.93,unemployed,Kisumu,1,0
APP_006292,fraudster,2026-01-22 10:49:02,1.0,1.7,31,0,8,14,0,high,60000,prepaid,0,0,0,0,300,20000,14,19613.84,unemployed,Mombasa,0,1
APP_006293,fraudster,2025-12-13 10:49:02,0.9,1.8,66,3,6,9,1,low,5000,prepaid,0,0,1,0,700,2000,7,18743.06,unemployed,Nakuru,0,1
APP_006294,legitimate,2025-11-16 10:49:02,4.1,65.8,458,9,1,0,1,high,60000,prepaid,1,1,1,0,300,1000,14,23002.37,informal,Nakuru,0,0
APP_006295,legitimate,2026-01-13 10:49:02,4.6,12.6,471,14,1,0,1,low,5000,postpaid,1,1,1,1,379,2000,60,25624.58,self_employed,Nakuru,1,0
APP_006296,fraudster,2026-01-04 10:49:02,2.0,1.8,111,1,9,10,0,low,5000,postpaid,0,0,1,0,300,5000,90,38554.6,self_employed,Rural,0,1
APP_006297,risky,2026-01-17 10:49:02,4.6,1.3,436,15,1,0,1,high,60000,prepaid,0,0,1,1,622,2000,30,68522.98,formal,Rural,0,0
APP_006298,risky,2025-11-25 10:49:02,7.5,1.2,594,13,1,2,1,low,5000,postpaid,1,1,1,0,300,3000,14,5711.15,unemployed,Rural,1,0
APP_006299,risky,2025-12-09 10:49:02,48.1,15.6,883,14,1,0,1,medium,20000,prepaid,1,1,1,0,300,15000,30,11086.2,unemployed,Nakuru,0,1
APP_006300,fraudster,2026-01-31 10:49:02,1.2,1.7,80,4,9,10,0,high,60000,postpaid,0,0,1,0,300,2000,90,17289.09,unemployed,Nairobi,0,1
APP_006301,legitimate,2026-01-21 10:49:02,37.7,11.1,772,9,1,1,1,high,60000,postpaid,1,0,1,1,302,2000,60,19610.85,unemployed,Nakuru,1,0
APP_006302,legitimate,2026-01-26 10:49:02,46.0,28.3,461,11,1,2,1,medium,20000,postpaid,0,1,1,1,442,2000,30,35812.51,self_employed,Mombasa,1,0
APP_006303,fraudster,2025-12-09 10:49:02,1.9,0.3,85,4,4,9,0,low,5000,prepaid,0,0,1,0,569,15000,30,47133.35,formal,Eldoret,0,1
APP_006304,risky,2026-02-12 10:49:02,2.2,11.8,364,10,1,0,0,low,5000,prepaid,1,1,1,0,300,3000,30,50608.22,formal,Nakuru,0,0
APP_006305,legitimate,2025-12-06 10:49:02,17.7,8.2,737,12,1,1,1,low,5000,prepaid,0,0,1,0,300,10000,60,43153.66,self_employed,Nakuru,0,0
APP_006306,legitimate,2026-01-06 10:49:02,8.9,7.8,763,14,1,1,1,high,60000,postpaid,0,0,0,1,575,15000,30,7555.86,unemployed,Eldoret,1,0
APP_006307,legitimate,2025-11-22 10:49:02,11.8,9.1,570,21,1,2,1,medium,20000,prepaid,1,1,1,0,300,5000,60,19986.72,informal,Rural,0,0
APP_006308,legitimate,2025-12-16 10:49:02,2.7,32.6,387,16,1,2,1,low,5000,postpaid,0,1,1,0,300,1000,60,51363.05,self_employed,Nairobi,0,0
APP_006309,fraudster,2026-01-06 10:49:02,1.7,0.3,108,4,9,7,1,low,5000,prepaid,0,0,1,0,413,10000,7,37277.03,self_employed,Nakuru,0,1
APP_006310,legitimate,2026-01-30 10:49:02,7.8,35.2,576,12,1,1,1,medium,20000,postpaid,0,0,1,0,300,20000,7,23300.93,formal,Kisumu,0,0
APP_006311,legitimate,2025-12-04 10:49:02,13.4,3.0,347,16,1,0,1,medium,20000,postpaid,1,1,1,1,317,2000,14,37342.97,informal,Nairobi,1,0
APP_006312,legitimate,2025-12-25 10:49:02,3.6,54.0,437,10,1,1,1,low,5000,prepaid,0,0,0,0,300,5000,14,38357.53,informal,Rural,0,0
APP_006313,legitimate,2026-01-28 10:49:02,2.9,24.2,502,12,1,0,1,high,60000,prepaid,0,1,1,1,549,1000,60,11215.44,unemployed,Rural,1,0
APP_006314,fraudster,2026-01-10 10:49:02,2.0,1.6,95,6,5,14,0,high,60000,prepaid,0,0,1,0,300,20000,30,67552.39,formal,Kisumu,0,1
APP_006315,legitimate,2026-01-28 10:49:02,46.0,29.6,727,17,1,0,1,medium,20000,postpaid,0,0,1,0,300,2000,60,40540.81,self_employed,Kisumu,0,0
APP_006316,legitimate,2026-02-01 10:49:02,35.6,0.7,806,14,1,2,1,medium,20000,postpaid,1,0,1,0,300,5000,14,22994.45,informal,Kisumu,0,0
APP_006317,fraudster,2025-12-03 10:49:02,2.0,0.7,60,1,7,12,1,high,60000,prepaid,0,0,1,0,300,20000,14,21358.06,formal,Mombasa,0,1
APP_006318,fraudster,2026-01-18 10:49:02,1.2,1.8,69,2,9,5,0,medium,20000,postpaid,0,0,1,0,300,15000,90,42440.74,self_employed,Nairobi,0,1
APP_006319,good_repeat,2026-02-07 10:49:02,2.0,1.2,405,12,1,0,1,medium,20000,prepaid,1,1,1,0,300,5000,30,44585.97,self_employed,Rural,1,0
APP_006320,legitimate,2025-11-27 10:49:02,2.0,34.5,757,17,1,2,1,high,60000,prepaid,0,1,1,0,300,2000,60,74178.64,formal,Eldoret,0,1
APP_006321,risky,2025-12-12 10:49:02,34.0,21.2,856,15,1,2,1,high,60000,prepaid,0,0,1,1,682,2000,14,11641.94,unemployed,Nakuru,0,0
APP_006322,fraudster,2025-12-07 10:49:02,1.3,0.8,95,6,9,11,1,medium,20000,postpaid,0,0,1,0,300,20000,14,27265.96,formal,Nakuru,0,1
APP_006323,risky,2025-12-21 10:49:02,10.3,3.2,608,14,1,0,1,medium,20000,postpaid,0,1,1,1,569,10000,7,15061.48,informal,Nakuru,1,0
APP_006324,legitimate,2025-11-27 10:49:02,17.2,65.0,845,14,1,2,1,high,60000,prepaid,1,0,1,0,300,2000,7,24744.38,informal,Rural,0,0
APP_006325,legitimate,2026-01-18 10:49:02,6.4,140.3,360,16,1,1,1,medium,20000,postpaid,0,0,1,0,300,3000,60,26253.2,self_employed,Nakuru,1,0
APP_006326,legitimate,2026-01-22 10:49:02,20.6,12.6,830,7,1,0,1,medium,20000,prepaid,0,0,1,0,300,15000,14,56084.64,formal,Mombasa,0,0
APP_006327,risky,2026-01-26 10:49:02,39.5,15.8,580,18,1,0,1,high,60000,prepaid,1,1,1,0,300,1000,7,52794.46,formal,Nairobi,0,0
APP_006328,legitimate,2025-12-13 10:49:02,31.2,44.0,834,15,1,2,1,high,60000,postpaid,1,1,1,0,300,10000,60,16379.39,unemployed,Rural,1,0
APP_006329,good_repeat,2025-11-19 10:49:02,34.7,11.8,642,16,1,1,1,high,60000,postpaid,1,0,1,0,300,2000,14,11681.74,unemployed,Nairobi,1,0
APP_006330,risky,2025-12-07 10:49:02,2.2,44.4,789,10,1,0,1,low,5000,postpaid,0,1,1,0,300,1000,7,43343.39,formal,Rural,1,0
APP_006331,risky,2025-11-22 10:49:02,2.2,4.2,509,13,1,1,1,medium,20000,postpaid,1,0,1,0,300,10000,90,16268.36,unemployed,Mombasa,0,1
APP_006332,legitimate,2026-01-15 10:49:02,25.0,29.8,560,15,1,1,1,low,5000,postpaid,0,0,1,0,300,15000,7,17595.27,unemployed,Eldoret,0,0
APP_006333,good_repeat,2026-02-06 10:49:02,5.9,37.8,815,12,1,1,1,low,5000,postpaid,1,1,1,0,300,20000,30,7709.11,unemployed,Rural,1,0
APP_006334,legitimate,2026-02-04 10:49:02,12.1,31.6,551,9,1,0,1,high,60000,prepaid,1,0,1,1,380,15000,7,28899.9,informal,Kisumu,1,0
APP_006335,legitimate,2025-12-03 10:49:02,33.1,0.9,387,14,1,2,1,medium,20000,prepaid,1,0,1,1,513,15000,30,15392.01,informal,Kisumu,1,0
APP_006336,legitimate,2025-12-07 10:49:02,10.2,23.7,742,14,1,0,1,low,5000,postpaid,1,1,1,0,300,5000,30,32351.52,informal,Rural,0,0
APP_006337,fraudster,2025-12-30 10:49:02,1.5,1.5,113,5,5,10,1,high,60000,postpaid,0,0,1,0,394,10000,90,70926.79,formal,Nakuru,0,1
APP_006338,legitimate,2026-01-23 10:49:02,23.1,13.7,899,10,1,0,1,medium,20000,postpaid,0,0,1,0,300,2000,30,19576.12,unemployed,Eldoret,0,1
APP_006339,good_repeat,2026-02-04 10:49:02,11.4,94.0,610,15,1,1,1,high,60000,prepaid,1,1,1,0,300,2000,14,57323.09,self_employed,Nakuru,1,0
APP_006340,risky,2026-02-07 10:49:02,3.9,24.3,573,18,1,2,1,low,5000,prepaid,1,1,1,0,300,5000,90,51854.12,formal,Nairobi,0,0
APP_006341,risky,2026-01-23 10:49:02,17.2,16.7,691,19,1,2,1,high,60000,postpaid,0,0,1,1,460,10000,60,38477.91,informal,Rural,1,0
APP_006342,legitimate,2025-12-14 10:49:02,9.6,35.3,397,15,1,0,1,high,60000,prepaid,1,0,1,1,361,10000,30,11906.54,unemployed,Eldoret,1,0
APP_006343,good_repeat,2025-11-28 10:49:02,11.1,25.6,348,9,1,1,1,medium,20000,prepaid,1,1,1,0,300,1000,90,38792.07,formal,Rural,1,0
APP_006344,legitimate,2026-01-01 10:49:02,5.4,0.6,582,13,1,1,1,high,60000,prepaid,0,0,1,0,300,2000,60,22176.63,self_employed,Nairobi,0,0
APP_006345,risky,2025-12-29 10:49:02,6.0,34.7,447,10,1,0,0,high,60000,postpaid,0,0,1,1,450,10000,90,11438.99,informal,Kisumu,1,0
APP_006346,legitimate,2026-02-11 10:49:02,10.4,3.4,513,14,1,2,1,high,60000,prepaid,1,1,1,0,300,15000,7,20842.9,informal,Nairobi,0,0
APP_006347,legitimate,2025-12-11 10:49:02,79.2,9.7,504,18,1,1,1,medium,20000,prepaid,0,0,1,0,300,15000,7,12366.96,informal,Eldoret,0,0
APP_006348,risky,2025-12-06 10:49:02,45.6,33.8,321,15,1,0,1,low,5000,postpaid,1,1,1,0,300,5000,90,44905.08,self_employed,Eldoret,0,1
APP_006349,legitimate,2026-02-02 10:49:02,20.2,15.1,743,11,1,0,1,medium,20000,postpaid,0,0,1,0,300,3000,30,56456.28,self_employed,Eldoret,0,0
